window_id,window_start_us,window_end_us,window_us,resident_us,resident_compute_us,idle_us,memory_attributed_us,non_resident_us,sit_timeline_value,sit_timeline_source
24,6144.000000,6400.000000,256.000000,57.000000,52.000000,1.000000,4.000000,199.000000,0.912280702,Source metric: sit_no_work_window_active
25,6400.000000,6656.000000,256.000000,256.000000,241.000000,0.000000,15.000000,0.000000,0.941406250,Source metric: sit_no_work_window_active
26,6656.000000,6912.000000,256.000000,256.000000,243.000000,0.000000,13.000000,0.000000,0.949218750,Source metric: sit_no_work_window_active
27,6912.000000,7168.000000,256.000000,256.000000,242.000000,0.000000,14.000000,0.000000,0.945312500,Source metric: sit_no_work_window_active
28,7168.000000,7424.000000,256.000000,256.000000,241.000000,0.000000,15.000000,0.000000,0.941406250,Source metric: sit_no_work_window_active
29,7424.000000,7680.000000,256.000000,256.000000,242.000000,0.000000,14.000000,0.000000,0.945312500,Source metric: sit_no_work_window_active
30,7680.000000,7936.000000,256.000000,256.000000,242.000000,0.000000,14.000000,0.000000,0.945312500,Source metric: sit_no_work_window_active
31,7936.000000,8192.000000,256.000000,256.000000,241.000000,0.000000,15.000000,0.000000,0.941406250,Source metric: sit_no_work_window_active
32,8192.000000,8448.000000,256.000000,256.000000,243.000000,0.000000,13.000000,0.000000,0.949218750,Source metric: sit_no_work_window_active
33,8448.000000,8704.000000,256.000000,256.000000,242.000000,0.000000,14.000000,0.000000,0.945312500,Source metric: sit_no_work_window_active
34,8704.000000,8960.000000,256.000000,256.000000,241.000000,0.000000,15.000000,0.000000,0.941406250,Source metric: sit_no_work_window_active
35,8960.000000,9216.000000,256.000000,256.000000,242.000000,0.000000,14.000000,0.000000,0.945312500,Source metric: sit_no_work_window_active
36,9216.000000,9472.000000,256.000000,256.000000,242.000000,0.000000,14.000000,0.000000,0.945312500,Source metric: sit_no_work_window_active
37,9472.000000,9728.000000,256.000000,256.000000,241.000000,0.000000,15.000000,0.000000,0.941406250,Source metric: sit_no_work_window_active
38,9728.000000,9984.000000,256.000000,256.000000,243.000000,0.000000,13.000000,0.000000,0.949218750,Source metric: sit_no_work_window_active
39,9984.000000,10240.000000,256.000000,256.000000,242.000000,0.000000,14.000000,0.000000,0.945312500,Source metric: sit_no_work_window_active
40,10240.000000,10496.000000,256.000000,256.000000,241.000000,0.000000,15.000000,0.000000,0.941406250,Source metric: sit_no_work_window_active
41,10496.000000,10752.000000,256.000000,256.000000,242.000000,0.000000,14.000000,0.000000,0.945312500,Source metric: sit_no_work_window_active
42,10752.000000,11008.000000,256.000000,256.000000,242.000000,0.000000,14.000000,0.000000,0.945312500,Source metric: sit_no_work_window_active
43,11008.000000,11264.000000,256.000000,256.000000,243.000000,0.000000,13.000000,0.000000,0.949218750,Source metric: sit_no_work_window_active
44,11264.000000,11520.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
45,11520.000000,11776.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
46,11776.000000,12032.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
47,12032.000000,12288.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
48,12288.000000,12544.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
49,12544.000000,12800.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
50,12800.000000,13056.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
51,13056.000000,13312.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
52,13312.000000,13568.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
53,13568.000000,13824.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
54,13824.000000,14080.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
55,14080.000000,14336.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
56,14336.000000,14592.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
57,14592.000000,14848.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
58,14848.000000,15104.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
59,15104.000000,15360.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
60,15360.000000,15616.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
61,15616.000000,15872.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
62,15872.000000,16128.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
63,16128.000000,16384.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
64,16384.000000,16640.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
65,16640.000000,16896.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
66,16896.000000,17152.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
67,17152.000000,17408.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
68,17408.000000,17664.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
69,17664.000000,17920.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
70,17920.000000,18176.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
71,18176.000000,18432.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
72,18432.000000,18688.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
73,18688.000000,18944.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
74,18944.000000,19200.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
75,19200.000000,19456.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
76,19456.000000,19712.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
77,19712.000000,19968.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
78,19968.000000,20224.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
79,20224.000000,20480.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
80,20480.000000,20736.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
81,20736.000000,20992.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
82,20992.000000,21248.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
83,21248.000000,21504.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
84,21504.000000,21760.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
85,21760.000000,22016.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
86,22016.000000,22272.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
87,22272.000000,22528.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
88,22528.000000,22784.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
89,22784.000000,23040.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
90,23040.000000,23296.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
91,23296.000000,23552.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
92,23552.000000,23808.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
93,23808.000000,24064.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
94,24064.000000,24320.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
95,24320.000000,24576.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
96,24576.000000,24832.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
97,24832.000000,25088.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
98,25088.000000,25344.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
99,25344.000000,25600.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
100,25600.000000,25856.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
101,25856.000000,26112.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
102,26112.000000,26368.000000,256.000000,256.000000,256.000000,0.000000,0.000000,0.000000,1.000000000,Source metric: sit_no_work_window_active
103,26368.000000,26624.000000,256.000000,256.000000,251.000000,5.000000,0.000000,0.000000,0.980468750,Source metric: sit_no_work_window_active
104,26624.000000,26880.000000,256.000000,256.000000,0.000000,256.000000,0.000000,0.000000,0.000000000,Source metric: sit_no_work_window_active
105,26880.000000,27136.000000,256.000000,131.000000,0.000000,131.000000,0.000000,125.000000,0.000000000,Source metric: sit_no_work_window_active
